,index,STATION,DIVISION,DATETIME,HOUR,WEEKDAY,dow,UNIQUEID,ENTRYDIFF,EXITDIFF,TRAFFIC,DURATION,AVG_TRAFFIC
150,19659,JAY ST-METROTEC,BMT,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R089_C003_00-03-00,1.0,58.0,59.0,8.0,7.375
151,19660,JAY ST-METROTEC,BMT,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R089_C003_00-03-00,18.0,157.0,175.0,4.0,43.75
152,19661,JAY ST-METROTEC,BMT,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R089_C003_00-03-00,31.0,52.0,83.0,4.0,20.75
153,19662,JAY ST-METROTEC,BMT,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R089_C003_00-03-00,52.0,65.0,117.0,4.0,29.25
154,19666,JAY ST-METROTEC,BMT,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R089_C003_00-03-01,4.0,12.0,16.0,-152.0,-0.10526315789473684
155,19667,JAY ST-METROTEC,BMT,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R089_C003_00-03-01,9.0,18.0,27.0,4.0,6.75
156,19668,JAY ST-METROTEC,BMT,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R089_C003_00-03-01,12.0,23.0,35.0,4.0,8.75
157,19669,JAY ST-METROTEC,BMT,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R089_C003_00-03-01,5.0,5.0,10.0,4.0,2.5
158,19671,JAY ST-METROTEC,BMT,2018-05-13 08:00:00,10,Sunday,6,JAY ST-METROTEC_R089_C003_00-03-01,2.0,5.0,7.0,8.0,0.875
159,19672,JAY ST-METROTEC,BMT,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R089_C003_00-03-01,3.0,16.0,19.0,4.0,4.75
160,19673,JAY ST-METROTEC,BMT,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R089_C003_00-03-01,11.0,13.0,24.0,4.0,6.0
161,19674,JAY ST-METROTEC,BMT,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R089_C003_00-03-01,9.0,13.0,22.0,4.0,5.5
162,19675,JAY ST-METROTEC,BMT,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R089_C003_00-03-01,1.0,14.0,15.0,4.0,3.75
163,19677,JAY ST-METROTEC,BMT,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R089_C003_00-03-01,3.0,44.0,47.0,8.0,5.875
164,19678,JAY ST-METROTEC,BMT,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R089_C003_00-03-01,9.0,106.0,115.0,4.0,28.75
165,19679,JAY ST-METROTEC,BMT,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R089_C003_00-03-01,23.0,35.0,58.0,4.0,14.5
166,19680,JAY ST-METROTEC,BMT,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R089_C003_00-03-01,31.0,51.0,82.0,4.0,20.5
167,19681,JAY ST-METROTEC,BMT,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R089_C003_00-03-01,4.0,13.0,17.0,4.0,4.25
168,19683,JAY ST-METROTEC,BMT,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R089_C003_00-03-01,3.0,29.0,32.0,8.0,4.0
169,19684,JAY ST-METROTEC,BMT,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R089_C003_00-03-01,10.0,109.0,119.0,4.0,29.75
170,19685,JAY ST-METROTEC,BMT,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R089_C003_00-03-01,39.0,38.0,77.0,4.0,19.25
171,19686,JAY ST-METROTEC,BMT,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R089_C003_00-03-01,49.0,40.0,89.0,4.0,22.25
172,19687,JAY ST-METROTEC,BMT,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R089_C003_00-03-01,4.0,12.0,16.0,4.0,4.0
173,19689,JAY ST-METROTEC,BMT,2018-05-16 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R089_C003_00-03-01,1.0,33.0,34.0,8.0,4.25
174,19690,JAY ST-METROTEC,BMT,2018-05-16 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R089_C003_00-03-01,7.0,119.0,126.0,4.0,31.5
175,19691,JAY ST-METROTEC,BMT,2018-05-16 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R089_C003_00-03-01,20.0,47.0,67.0,4.0,16.75
176,19692,JAY ST-METROTEC,BMT,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R089_C003_00-03-01,52.0,37.0,89.0,4.0,22.25
177,19693,JAY ST-METROTEC,BMT,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R089_C003_00-03-01,10.0,13.0,23.0,4.0,5.75
178,19696,JAY ST-METROTEC,BMT,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R089_C003_00-03-01,16.0,83.0,99.0,12.0,8.25
179,19697,JAY ST-METROTEC,BMT,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R089_C003_00-03-01,22.0,40.0,62.0,4.0,15.5
180,19698,JAY ST-METROTEC,BMT,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R089_C003_00-03-01,35.0,36.0,71.0,4.0,17.75
181,19699,JAY ST-METROTEC,BMT,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R089_C003_00-03-01,9.0,6.0,15.0,4.0,3.75
182,19701,JAY ST-METROTEC,BMT,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R089_C003_00-03-01,4.0,28.0,32.0,8.0,4.0
183,19702,JAY ST-METROTEC,BMT,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R089_C003_00-03-01,6.0,88.0,94.0,4.0,23.5
184,19703,JAY ST-METROTEC,BMT,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R089_C003_00-03-01,24.0,29.0,53.0,4.0,13.25
185,19704,JAY ST-METROTEC,BMT,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R089_C003_00-03-01,31.0,29.0,60.0,4.0,15.0
186,19790,JAY ST-METROTEC,BMT,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-00,4.0,7.0,11.0,-160.0,-0.06875
187,19791,JAY ST-METROTEC,BMT,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-00,4.0,3.0,7.0,4.0,1.75
188,19792,JAY ST-METROTEC,BMT,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-00,29.0,14.0,43.0,4.0,10.75
189,19793,JAY ST-METROTEC,BMT,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-00,67.0,34.0,101.0,4.0,25.25
190,19794,JAY ST-METROTEC,BMT,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-00,47.0,27.0,74.0,4.0,18.5
191,19795,JAY ST-METROTEC,BMT,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-00,24.0,25.0,49.0,4.0,12.25
192,19796,JAY ST-METROTEC,BMT,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-00,2.0,5.0,7.0,4.0,1.75
193,19798,JAY ST-METROTEC,BMT,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-00,33.0,11.0,44.0,8.0,5.5
194,19799,JAY ST-METROTEC,BMT,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-00,43.0,36.0,79.0,4.0,19.75
195,19800,JAY ST-METROTEC,BMT,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-00,43.0,31.0,74.0,4.0,18.5
196,19801,JAY ST-METROTEC,BMT,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R089_C004_01-06-00,16.0,20.0,36.0,4.0,9.0
197,19803,JAY ST-METROTEC,BMT,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R089_C004_01-06-00,18.0,27.0,45.0,8.0,5.625
198,19804,JAY ST-METROTEC,BMT,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R089_C004_01-06-00,92.0,54.0,146.0,4.0,36.5
199,19805,JAY ST-METROTEC,BMT,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R089_C004_01-06-00,77.0,41.0,118.0,4.0,29.5
200,19806,JAY ST-METROTEC,BMT,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R089_C004_01-06-00,264.0,79.0,343.0,4.0,85.75
201,19807,JAY ST-METROTEC,BMT,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-00,25.0,25.0,50.0,4.0,12.5
202,19809,JAY ST-METROTEC,BMT,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-00,10.0,30.0,40.0,8.0,5.0
203,19810,JAY ST-METROTEC,BMT,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-00,103.0,84.0,187.0,4.0,46.75
204,19811,JAY ST-METROTEC,BMT,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-00,82.0,39.0,121.0,4.0,30.25
205,19812,JAY ST-METROTEC,BMT,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-00,416.0,149.0,565.0,4.0,141.25
206,19813,JAY ST-METROTEC,BMT,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-00,21.0,36.0,57.0,4.0,14.25
207,19814,JAY ST-METROTEC,BMT,2018-05-16 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-00,1.0,2.0,3.0,4.0,0.75
208,19815,JAY ST-METROTEC,BMT,2018-05-16 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-00,27.0,29.0,56.0,4.0,14.0
209,19816,JAY ST-METROTEC,BMT,2018-05-16 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-00,93.0,76.0,169.0,4.0,42.25
210,19817,JAY ST-METROTEC,BMT,2018-05-16 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-00,91.0,34.0,125.0,4.0,31.25
211,19818,JAY ST-METROTEC,BMT,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-00,296.0,116.0,412.0,4.0,103.0
212,19819,JAY ST-METROTEC,BMT,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-00,22.0,40.0,62.0,4.0,15.5
213,19821,JAY ST-METROTEC,BMT,2018-05-17 08:00:00,10,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-00,25.0,34.0,59.0,8.0,7.375
214,19822,JAY ST-METROTEC,BMT,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-00,104.0,62.0,166.0,4.0,41.5
215,19823,JAY ST-METROTEC,BMT,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-00,96.0,51.0,147.0,4.0,36.75
216,19824,JAY ST-METROTEC,BMT,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-00,238.0,79.0,317.0,4.0,79.25
217,19825,JAY ST-METROTEC,BMT,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R089_C004_01-06-00,25.0,32.0,57.0,4.0,14.25
218,19827,JAY ST-METROTEC,BMT,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R089_C004_01-06-00,11.0,21.0,32.0,8.0,4.0
219,19828,JAY ST-METROTEC,BMT,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R089_C004_01-06-00,82.0,79.0,161.0,4.0,40.25
220,19829,JAY ST-METROTEC,BMT,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R089_C004_01-06-00,97.0,56.0,153.0,4.0,38.25
221,19830,JAY ST-METROTEC,BMT,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R089_C004_01-06-00,222.0,75.0,297.0,4.0,74.25
222,19832,JAY ST-METROTEC,BMT,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-01,24.0,20.0,44.0,-160.0,-0.275
223,19833,JAY ST-METROTEC,BMT,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-01,35.0,2.0,37.0,4.0,9.25
224,19834,JAY ST-METROTEC,BMT,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-01,181.0,33.0,214.0,4.0,53.5
225,19835,JAY ST-METROTEC,BMT,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-01,218.0,53.0,271.0,4.0,67.75
226,19836,JAY ST-METROTEC,BMT,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R089_C004_01-06-01,212.0,57.0,269.0,4.0,67.25
227,19837,JAY ST-METROTEC,BMT,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-01,87.0,38.0,125.0,4.0,31.25
228,19838,JAY ST-METROTEC,BMT,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-01,22.0,2.0,24.0,4.0,6.0
229,19839,JAY ST-METROTEC,BMT,2018-05-13 08:00:00,10,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-01,19.0,1.0,20.0,4.0,5.0
230,19840,JAY ST-METROTEC,BMT,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-01,101.0,26.0,127.0,4.0,31.75
231,19841,JAY ST-METROTEC,BMT,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-01,170.0,43.0,213.0,4.0,53.25
232,19842,JAY ST-METROTEC,BMT,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R089_C004_01-06-01,120.0,37.0,157.0,4.0,39.25
233,19843,JAY ST-METROTEC,BMT,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R089_C004_01-06-01,62.0,29.0,91.0,4.0,22.75
234,19845,JAY ST-METROTEC,BMT,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R089_C004_01-06-01,103.0,29.0,132.0,8.0,16.5
235,19846,JAY ST-METROTEC,BMT,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R089_C004_01-06-01,344.0,58.0,402.0,4.0,100.5
236,19847,JAY ST-METROTEC,BMT,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R089_C004_01-06-01,305.0,61.0,366.0,4.0,91.5
237,19848,JAY ST-METROTEC,BMT,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R089_C004_01-06-01,647.0,95.0,742.0,4.0,185.5
238,19849,JAY ST-METROTEC,BMT,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-01,127.0,40.0,167.0,4.0,41.75
239,19850,JAY ST-METROTEC,BMT,2018-05-15 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-01,16.0,5.0,21.0,4.0,5.25
240,19851,JAY ST-METROTEC,BMT,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-01,117.0,39.0,156.0,4.0,39.0
241,19852,JAY ST-METROTEC,BMT,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-01,377.0,63.0,440.0,4.0,110.0
242,19853,JAY ST-METROTEC,BMT,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-01,302.0,52.0,354.0,4.0,88.5
243,19854,JAY ST-METROTEC,BMT,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R089_C004_01-06-01,841.0,109.0,950.0,4.0,237.5
244,19855,JAY ST-METROTEC,BMT,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-01,106.0,49.0,155.0,4.0,38.75
245,19856,JAY ST-METROTEC,BMT,2018-05-16 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-01,14.0,2.0,16.0,4.0,4.0
246,19857,JAY ST-METROTEC,BMT,2018-05-16 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-01,100.0,27.0,127.0,4.0,31.75
247,19858,JAY ST-METROTEC,BMT,2018-05-16 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-01,402.0,58.0,460.0,4.0,115.0
248,19859,JAY ST-METROTEC,BMT,2018-05-16 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-01,313.0,68.0,381.0,4.0,95.25
249,19860,JAY ST-METROTEC,BMT,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R089_C004_01-06-01,809.0,81.0,890.0,4.0,222.5
250,19861,JAY ST-METROTEC,BMT,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-01,113.0,55.0,168.0,4.0,42.0
251,19862,JAY ST-METROTEC,BMT,2018-05-17 04:00:00,6,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-01,11.0,9.0,20.0,4.0,5.0
252,19863,JAY ST-METROTEC,BMT,2018-05-17 08:00:00,10,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-01,123.0,25.0,148.0,4.0,37.0
253,19864,JAY ST-METROTEC,BMT,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-01,390.0,68.0,458.0,4.0,114.5
254,19865,JAY ST-METROTEC,BMT,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-01,291.0,51.0,342.0,4.0,85.5
255,19866,JAY ST-METROTEC,BMT,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R089_C004_01-06-01,651.0,68.0,719.0,4.0,179.75
256,19867,JAY ST-METROTEC,BMT,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R089_C004_01-06-01,127.0,49.0,176.0,4.0,44.0
257,19868,JAY ST-METROTEC,BMT,2018-05-18 04:00:00,6,Friday,4,JAY ST-METROTEC_R089_C004_01-06-01,20.0,5.0,25.0,4.0,6.25
258,19869,JAY ST-METROTEC,BMT,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R089_C004_01-06-01,86.0,25.0,111.0,4.0,27.75
259,19870,JAY ST-METROTEC,BMT,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R089_C004_01-06-01,403.0,68.0,471.0,4.0,117.75
260,19871,JAY ST-METROTEC,BMT,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R089_C004_01-06-01,345.0,53.0,398.0,4.0,99.5
261,19872,JAY ST-METROTEC,BMT,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R089_C004_01-06-01,662.0,78.0,740.0,4.0,185.0
262,59186,JAY ST-METROTEC,IND,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-00,23.0,14.0,37.0,-160.0,-0.23125
263,59187,JAY ST-METROTEC,IND,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-00,30.0,76.0,106.0,4.0,26.5
264,59188,JAY ST-METROTEC,IND,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-00,112.0,264.0,376.0,4.0,94.0
265,59189,JAY ST-METROTEC,IND,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-00,180.0,174.0,354.0,4.0,88.5
266,59190,JAY ST-METROTEC,IND,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-00,127.0,138.0,265.0,4.0,66.25
267,59191,JAY ST-METROTEC,IND,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-00,66.0,69.0,135.0,4.0,33.75
268,59192,JAY ST-METROTEC,IND,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-00,14.0,14.0,28.0,4.0,7.0
269,59193,JAY ST-METROTEC,IND,2018-05-13 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-00,30.0,41.0,71.0,4.0,17.75
270,59194,JAY ST-METROTEC,IND,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-00,71.0,113.0,184.0,4.0,46.0
271,59195,JAY ST-METROTEC,IND,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-00,102.0,125.0,227.0,4.0,56.75
272,59196,JAY ST-METROTEC,IND,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-00,79.0,83.0,162.0,4.0,40.5
273,59197,JAY ST-METROTEC,IND,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N102_01-00-00,48.0,60.0,108.0,4.0,27.0
274,59198,JAY ST-METROTEC,IND,2018-05-14 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N102_01-00-00,7.0,10.0,17.0,4.0,4.25
275,59199,JAY ST-METROTEC,IND,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N102_01-00-00,118.0,328.0,446.0,4.0,111.5
276,59200,JAY ST-METROTEC,IND,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N102_01-00-00,262.0,1244.0,1506.0,4.0,376.5
277,59201,JAY ST-METROTEC,IND,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N102_01-00-00,532.0,439.0,971.0,4.0,242.75
278,59202,JAY ST-METROTEC,IND,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N102_01-00-00,1232.0,305.0,1537.0,4.0,384.25
279,59203,JAY ST-METROTEC,IND,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N102_01-00-00,199.0,104.0,303.0,4.0,75.75
280,59204,JAY ST-METROTEC,IND,2018-05-15 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N102_01-00-00,9.0,17.0,26.0,4.0,6.5
281,59205,JAY ST-METROTEC,IND,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N102_01-00-00,108.0,422.0,530.0,4.0,132.5
282,59206,JAY ST-METROTEC,IND,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N102_01-00-00,301.0,1158.0,1459.0,4.0,364.75
283,59207,JAY ST-METROTEC,IND,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N102_01-00-00,584.0,443.0,1027.0,4.0,256.75
284,59208,JAY ST-METROTEC,IND,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N102_01-00-00,1357.0,287.0,1644.0,4.0,411.0
285,59209,JAY ST-METROTEC,IND,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N102_01-00-00,151.0,107.0,258.0,4.0,64.5
286,59210,JAY ST-METROTEC,IND,2018-05-16 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N102_01-00-00,14.0,14.0,28.0,4.0,7.0
287,59211,JAY ST-METROTEC,IND,2018-05-16 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N102_01-00-00,130.0,343.0,473.0,4.0,118.25
288,59212,JAY ST-METROTEC,IND,2018-05-16 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N102_01-00-00,278.0,1201.0,1479.0,4.0,369.75
289,59213,JAY ST-METROTEC,IND,2018-05-16 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N102_01-00-00,564.0,417.0,981.0,4.0,245.25
290,59214,JAY ST-METROTEC,IND,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N102_01-00-00,1241.0,290.0,1531.0,4.0,382.75
291,59215,JAY ST-METROTEC,IND,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N102_01-00-00,172.0,99.0,271.0,4.0,67.75
292,59216,JAY ST-METROTEC,IND,2018-05-17 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N102_01-00-00,8.0,8.0,16.0,4.0,4.0
293,59217,JAY ST-METROTEC,IND,2018-05-17 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N102_01-00-00,109.0,325.0,434.0,4.0,108.5
294,59218,JAY ST-METROTEC,IND,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N102_01-00-00,276.0,1130.0,1406.0,4.0,351.5
295,59219,JAY ST-METROTEC,IND,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N102_01-00-00,530.0,456.0,986.0,4.0,246.5
296,59220,JAY ST-METROTEC,IND,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N102_01-00-00,1084.0,295.0,1379.0,4.0,344.75
297,59221,JAY ST-METROTEC,IND,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N102_01-00-00,130.0,108.0,238.0,4.0,59.5
298,59222,JAY ST-METROTEC,IND,2018-05-18 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N102_01-00-00,11.0,17.0,28.0,4.0,7.0
299,59223,JAY ST-METROTEC,IND,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N102_01-00-00,111.0,309.0,420.0,4.0,105.0
300,59224,JAY ST-METROTEC,IND,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N102_01-00-00,280.0,1019.0,1299.0,4.0,324.75
301,59225,JAY ST-METROTEC,IND,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N102_01-00-00,539.0,369.0,908.0,4.0,227.0
302,59226,JAY ST-METROTEC,IND,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N102_01-00-00,895.0,217.0,1112.0,4.0,278.0
303,59228,JAY ST-METROTEC,IND,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-01,47.0,23.0,70.0,-160.0,-0.4375
304,59229,JAY ST-METROTEC,IND,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-01,68.0,36.0,104.0,4.0,26.0
305,59230,JAY ST-METROTEC,IND,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-01,155.0,152.0,307.0,4.0,76.75
306,59231,JAY ST-METROTEC,IND,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-01,276.0,156.0,432.0,4.0,108.0
307,59232,JAY ST-METROTEC,IND,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N102_01-00-01,257.0,113.0,370.0,4.0,92.5
308,59233,JAY ST-METROTEC,IND,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-01,100.0,71.0,171.0,4.0,42.75
309,59234,JAY ST-METROTEC,IND,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N102_01-00-01,17.0,18.0,35.0,4.0,8.75
