WEEKDAY,HOUR,dow,UNIQUEID,ENTRYDIFF,EXITDIFF,TRAFFIC,DURATION,AVG_TRAFFIC,DATETIME,DOW,Avg/TnStl,# of Turnstiles,HOUR,DATETIME,TOTAL,Avg/Hr
Sunday,6,6,CANAL ST_R139_N090_01-00-01,17,15,32,4,8,5/27/18 4:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N090_01-00-01,6,20,26,4,6.5,5/27/18 8:00,,,,,,,
Sunday,14,6,CANAL ST_R139_N090_01-00-01,19,96,115,4,28.75,5/27/18 12:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N090_01-00-01,65,143,208,4,52,5/27/18 16:00,,,,,,,
Sunday,22,6,CANAL ST_R139_N090_01-00-01,70,117,187,4,46.75,5/27/18 20:00,,,,,,,
Sunday,2,6,CANAL ST_R139_N090_01-00-02,84,45,129,4,32.25,5/27/18 0:00,,,,,,,
Sunday,6,6,CANAL ST_R139_N090_01-00-02,19,8,27,4,6.75,5/27/18 4:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N090_01-00-02,12,11,23,4,5.75,5/27/18 8:00,,,,,,,
Sunday,14,6,CANAL ST_R139_N090_01-00-02,27,41,68,4,17,5/27/18 12:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N090_01-00-02,99,113,212,4,53,5/27/18 16:00,,,,,,,
Sunday,22,6,CANAL ST_R139_N090_01-00-02,127,76,203,4,50.75,5/27/18 20:00,,,,,,,
Sunday,2,6,CANAL ST_R139_N090_01-03-00,184,60,244,4,61,5/27/18 0:00,,,,,,,
Sunday,6,6,CANAL ST_R139_N090_01-03-00,78,8,86,4,21.5,5/27/18 4:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N090_01-03-00,29,12,41,4,10.25,5/27/18 8:00,,,,,,,
Sunday,14,6,CANAL ST_R139_N090_01-03-00,79,82,161,4,40.25,5/27/18 12:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N090_01-03-00,196,125,321,4,80.25,5/27/18 16:00,,,,,,,
Sunday,22,6,CANAL ST_R139_N090_01-03-00,270,104,374,4,93.5,5/27/18 20:00,,,,,,,
Sunday,2,6,CANAL ST_R139_N090_01-05-00,48,25,73,4,18.25,5/27/18 0:00,,,,,,,
Sunday,6,6,CANAL ST_R139_N090_01-05-00,11,21,32,4,8,5/27/18 4:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N090_01-05-00,10,4,14,4,3.5,5/27/18 8:00,,,,,,,
Sunday,14,6,CANAL ST_R139_N090_01-05-00,21,91,112,4,28,5/27/18 12:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N090_01-05-00,36,108,144,4,36,5/27/18 16:00,,,,,,,
Sunday,22,6,CANAL ST_R139_N090_01-05-00,53,63,116,4,29,5/27/18 20:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N090_01-06-01,1,3,4,12,0.333333333,5/27/18 8:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N090_01-06-01,1,29,30,8,3.75,5/27/18 16:00,,,,,,,
Sunday,3,6,CANAL ST_R320_R119_00-00-00,72,12,84,4,21,5/27/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R320_R119_00-00-00,23,6,29,4,7.25,5/27/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R320_R119_00-00-00,24,4,28,4,7,5/27/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R320_R119_00-00-00,62,18,80,4,20,5/27/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R320_R119_00-00-00,120,29,149,4,37.25,5/27/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R320_R119_00-00-00,156,20,176,4,44,5/27/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R320_R119_00-00-01,104,17,121,4,30.25,5/27/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R320_R119_00-00-01,25,9,34,4,8.5,5/27/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R320_R119_00-00-01,19,4,23,4,5.75,5/27/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R320_R119_00-00-01,96,28,124,4,31,5/27/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R320_R119_00-00-01,170,45,215,4,53.75,5/27/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R320_R119_00-00-01,183,26,209,4,52.25,5/27/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R320_R119_00-00-02,179,15,194,4,48.5,5/27/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R320_R119_00-00-02,48,7,55,4,13.75,5/27/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R320_R119_00-00-02,28,5,33,4,8.25,5/27/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R320_R119_00-00-02,116,44,160,4,40,5/27/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R320_R119_00-00-02,226,55,281,4,70.25,5/27/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R320_R119_00-00-02,251,36,287,4,71.75,5/27/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R320_R120_01-00-00,19,161,180,4,45,5/27/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R320_R120_01-00-00,3,20,23,4,5.75,5/27/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R320_R120_01-00-00,8,49,57,4,14.25,5/27/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R320_R120_01-00-00,37,291,328,4,82,5/27/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R320_R120_01-00-00,49,435,484,4,121,5/27/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R320_R120_01-00-00,23,310,333,4,83.25,5/27/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R320_R120_01-00-01,9,65,74,4,18.5,5/27/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R320_R120_01-00-01,2,7,9,4,2.25,5/27/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R320_R120_01-00-01,2,23,25,4,6.25,5/27/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R320_R120_01-00-01,22,93,115,4,28.75,5/27/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R320_R120_01-00-01,32,192,224,4,56,5/27/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R320_R120_01-00-01,13,125,138,4,34.5,5/27/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R320_R120_01-00-02,6,51,57,4,14.25,5/27/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R320_R120_01-00-02,1,4,5,4,1.25,5/27/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R320_R120_01-00-02,2,32,34,4,8.5,5/27/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R320_R120_01-00-02,14,139,153,4,38.25,5/27/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R320_R120_01-00-02,19,199,218,4,54.5,5/27/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R320_R120_01-00-02,20,137,157,4,39.25,5/27/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-00-00,196,98,294,4,73.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-00-00,25,5,30,4,7.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-00-00,18,60,78,4,19.5,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-00-00,78,420,498,4,124.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-00-00,291,499,790,4,197.5,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-00-00,389,369,758,4,189.5,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-00-01,201,140,341,4,85.25,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-00-01,28,20,48,4,12,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-00-01,13,99,112,4,28,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-00-01,80,614,694,4,173.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-00-01,353,644,997,4,249.25,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-00-01,461,381,842,4,210.5,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-00-02,292,146,438,4,109.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-00-02,47,21,68,4,17,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-00-02,31,124,155,4,38.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-00-02,140,652,792,4,198,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-00-02,433,526,959,4,239.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-00-02,583,268,851,4,212.75,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-03-00,138,33,171,4,42.75,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-03-00,35,7,42,4,10.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-03-00,29,80,109,4,27.25,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-03-00,134,336,470,4,117.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-03-00,281,234,515,4,128.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-03-00,320,172,492,4,123,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-03-01,104,24,128,4,32,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-03-01,16,2,18,4,4.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-03-01,18,19,37,4,9.25,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-03-01,111,169,280,4,70,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-03-01,279,115,394,4,98.5,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-03-01,293,60,353,4,88.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-03-02,70,24,94,4,23.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-03-02,9,3,12,4,3,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-03-02,12,34,46,4,11.5,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-03-02,84,213,297,4,74.25,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-03-02,255,140,395,4,98.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-03-02,223,66,289,4,72.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-03-03,82,20,102,4,25.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-03-03,4,1,5,4,1.25,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-03-03,9,51,60,4,15,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-03-03,76,259,335,4,83.75,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-03-03,266,239,505,4,126.25,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-03-03,261,132,393,4,98.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-03-04,60,85,145,4,36.25,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-03-04,6,13,19,4,4.75,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-03-04,11,152,163,4,40.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-03-04,78,624,702,4,175.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-03-04,269,526,795,4,198.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-03-04,245,280,525,4,131.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-06-00,262,202,464,4,116,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-06-00,33,9,42,4,10.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-06-00,27,84,111,4,27.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-06-00,134,587,721,4,180.25,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-06-00,435,617,1052,4,263,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-06-00,477,433,910,4,227.5,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-06-01,146,73,219,4,54.75,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-06-01,24,4,28,4,7,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-06-01,23,28,51,4,12.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-06-01,137,306,443,4,110.75,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-06-01,458,325,783,4,195.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-06-01,406,137,543,4,135.75,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R462_A043_00-06-02,146,131,277,4,69.25,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R462_A043_00-06-02,21,14,35,4,8.75,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R462_A043_00-06-02,13,96,109,4,27.25,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R462_A043_00-06-02,131,449,580,4,145,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R462_A043_00-06-02,303,651,954,4,238.5,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R462_A043_00-06-02,295,340,635,4,158.75,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-00-00,59,7,66,4,16.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-00-00,3,1,4,4,1,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-00-00,5,4,9,4,2.25,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-00-00,57,14,71,4,17.75,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-00-00,176,41,217,4,54.25,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-00-00,138,26,164,4,41,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-00-01,115,3,118,4,29.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-00-01,16,1,17,4,4.25,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-00-01,21,7,28,4,7,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-00-01,155,23,178,4,44.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-00-01,398,42,440,4,110,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-00-01,271,26,297,4,74.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-00-02,191,9,200,4,50,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-00-02,23,3,26,4,6.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-00-02,38,13,51,4,12.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-00-02,248,34,282,4,70.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-00-02,457,50,507,4,126.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-00-02,419,20,439,4,109.75,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-00-03,223,15,238,4,59.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-00-03,30,5,35,4,8.75,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-00-03,50,27,77,4,19.25,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-00-03,285,97,382,4,95.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-00-03,530,62,592,4,148,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-00-03,456,38,494,4,123.5,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-03-00,196,95,291,4,72.75,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-03-00,17,6,23,4,5.75,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-03-00,40,119,159,4,39.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-03-00,267,607,874,4,218.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-03-00,599,498,1097,4,274.25,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-03-00,449,311,760,4,190,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-03-01,282,146,428,4,107,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-03-01,19,31,50,4,12.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-03-01,81,367,448,4,112,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-03-01,406,1102,1508,4,377,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-03-01,763,530,1293,4,323.25,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-03-01,643,281,924,4,231,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-00,464,121,585,4,146.25,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-06-00,45,25,70,4,17.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-00,60,127,187,4,46.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-00,358,564,922,4,230.5,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-00,882,436,1318,4,329.5,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-00,1017,184,1201,4,300.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-01,522,71,593,4,148.25,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-06-01,54,14,68,4,17,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-01,92,42,134,4,33.5,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-01,508,271,779,4,194.75,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-01,990,386,1376,4,344,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-01,1037,185,1222,4,305.5,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-02,382,83,465,4,116.25,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-06-02,56,6,62,4,15.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-02,57,54,111,4,27.75,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-02,337,202,539,4,134.75,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-02,893,246,1139,4,284.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-02,883,153,1036,4,259,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-03,60,182,242,4,60.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-06-03,10,12,22,4,5.5,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-03,13,144,157,4,39.25,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-03,24,741,765,4,191.25,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-03,76,742,818,4,204.5,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-03,116,400,516,4,129,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-04,111,47,158,4,39.5,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-06-04,17,7,24,4,6,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-04,16,36,52,4,13,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-04,80,189,269,4,67.25,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-04,229,172,401,4,100.25,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-04,216,121,337,4,84.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-05,44,4,48,4,12,6/3/18 1:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-05,48,7,55,12,4.583333333,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-05,104,16,120,4,30,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-05,90,16,106,4,26.5,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-06,126,245,371,4,92.75,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-06-06,20,20,40,4,10,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-06,17,205,222,4,55.5,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-06,102,843,945,4,236.25,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-06,279,779,1058,4,264.5,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-06,345,372,717,4,179.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-07,134,102,236,4,59,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R463_A046_00-06-07,11,13,24,4,6,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-07,15,30,45,4,11.25,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-07,115,229,344,4,86,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-07,303,289,592,4,148,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-07,257,168,425,4,106.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R463_A046_00-06-08,33,5,38,4,9.5,6/3/18 1:00,,,,,,,
Sunday,11,6,CANAL ST_R463_A046_00-06-08,4,3,7,8,0.875,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R463_A046_00-06-08,58,7,65,4,16.25,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R463_A046_00-06-08,142,49,191,4,47.75,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R463_A046_00-06-08,118,31,149,4,37.25,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R118_A066_00-00-01,713,135,848,4,212,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R118_A066_00-00-01,71,21,92,4,23,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R118_A066_00-00-01,126,88,214,4,53.5,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R118_A066_00-00-01,600,325,925,4,231.25,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R118_A066_00-00-01,1621,161,1782,4,445.5,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R118_A066_00-00-01,1441,121,1562,4,390.5,6/3/18 21:00,,,,,,,
Sunday,3,6,CANAL ST_R118_A066_00-00-02,658,66,724,4,181,6/3/18 1:00,,,,,,,
Sunday,7,6,CANAL ST_R118_A066_00-00-02,51,17,68,4,17,6/3/18 5:00,,,,,,,
Sunday,11,6,CANAL ST_R118_A066_00-00-02,72,54,126,4,31.5,6/3/18 9:00,,,,,,,
Sunday,15,6,CANAL ST_R118_A066_00-00-02,546,322,868,4,217,6/3/18 13:00,,,,,,,
Sunday,19,6,CANAL ST_R118_A066_00-00-02,1366,118,1484,4,371,6/3/18 17:00,,,,,,,
Sunday,23,6,CANAL ST_R118_A066_00-00-02,1325,84,1409,4,352.25,6/3/18 21:00,,,,,,,
Sunday,2,6,CANAL ST_R139_N089_00-00-00,122,264,386,4,96.5,6/3/18 0:00,,,,,,,
Sunday,6,6,CANAL ST_R139_N089_00-00-00,38,47,85,4,21.25,6/3/18 4:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N089_00-00-00,14,74,88,4,22,6/3/18 8:00,,,,,,,
Sunday,14,6,CANAL ST_R139_N089_00-00-00,42,426,468,4,117,6/3/18 12:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N089_00-00-00,115,633,748,4,187,6/3/18 16:00,,,,,,,
Sunday,22,6,CANAL ST_R139_N089_00-00-00,178,482,660,4,165,6/3/18 20:00,,,,,,,
Sunday,2,6,CANAL ST_R139_N089_00-00-01,81,66,147,4,36.75,6/3/18 0:00,,,,,,,
Sunday,6,6,CANAL ST_R139_N089_00-00-01,22,10,32,4,8,6/3/18 4:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N089_00-00-01,7,9,16,4,4,6/3/18 8:00,,,,,,,
Sunday,14,6,CANAL ST_R139_N089_00-00-01,25,90,115,4,28.75,6/3/18 12:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N089_00-00-01,85,196,281,4,70.25,6/3/18 16:00,,,,,,,
Sunday,22,6,CANAL ST_R139_N089_00-00-01,114,142,256,4,64,6/3/18 20:00,,,,,,,
Sunday,2,6,CANAL ST_R139_N089_00-00-02,43,28,71,4,17.75,6/3/18 0:00,,,,,,,
Sunday,6,6,CANAL ST_R139_N089_00-00-02,6,2,8,4,2,6/3/18 4:00,,,,,,,
Sunday,10,6,CANAL ST_R139_N089_00-00-02,8,5,13,4,3.25,6/3/18 8:00,,,,,,,
Sunday,14,6,CANAL ST_R139_N089_00-00-02,22,43,65,4,16.25,6/3/18 12:00,,,,,,,
Sunday,18,6,CANAL ST_R139_N089_00-00-02,59,62,121,4,30.25,6/3/18 16:00,,,,,,,
Sunday,22,6,CANAL ST_R139_N089_00-00-02,76,50,126,4,31.5,6/3/18 20:00,,,,,,,
Sunday,2,6,CANAL ST_R139_N089_00-03-00,43,30,73,4,18.25,6/3/18 0:00,,,,,,,
